a,b,c,d,label
1399.47,2184.99,1871.04,574.9,2
1397.34,2195.13,1876.92,562.61,2
1394.59,2191.1,1802.46,499.09,2
1394.98,2201.24,1731.26,424.34,2
1395.52,2206.01,1729.27,439.03,2
1385.78,2203.61,1803.81,504.37,2
1392.62,2200.64,1758.78,454.18,2
1386.57,2203.53,1763.53,435.88,2
1393.71,2212.44,1690.8,374.28,2
1386.89,2210.77,1724.2,415.55,2
1385.59,2208.11,1776.32,451.33,2
1375.27,2202.61,1857.15,515.93,2
1381.42,2213.53,1813.52,465.38,2
1380.49,2208.45,1766.95,442.74,2
1374.01,2197.54,1846.1,512.99,2
1365.19,2199.38,1880.23,565.76,2
1366.29,2194.8,1930.38,597.34,2
1369.09,2196.74,1852.46,521.23,2
1365.14,2193.75,1853.85,538.39,2
1366.33,2189.64,1808.8,501.83,2
1363.74,2189.92,1874.22,574.62,2
1364.37,2202.44,1873.83,560.32,2
1372.23,2205.33,1802.3,496.31,2
1378.72,2208.41,1734.11,432.42,2
1372.86,2198.27,1735.94,442.62,2
1367.85,2201.48,1814.51,511.17,2
1373.91,2203.94,1774.26,459.92,2
1386.4,2208.7,1777.97,450.21,2
1389.28,2211.4,1712.08,384.27,2
1384.34,2215.7,1750.08,440.39,2
1383.81,2213.27,1798.82,466.5,2
1378.24,2221.3,1886.13,536.84,2
1385.13,2225.52,1837.01,478.17,2
1385.42,2222.69,1781.44,444.13,2
1385.74,2224.98,1855.34,516.93,2
1377.65,2222.13,1894.52,564.23,2
1380.45,2221.48,1950.35,604.15,2
1380.65,2228.43,1873.6,528.2,2
1377.16,2222.24,1873.31,541.37,2
1377.01,2219.73,1823.89,510.95,2
1369.53,2218.71,1901.6,586.31,2
1375.32,2227.36,1895.54,570.41,2
1372.27,2224.31,1819.56,502.68,2
1370.1,2221.85,1735.97,423.02,2
1369.65,2212.79,1735.93,436.97,2
1359.68,2210.18,1810.6,503.73,2
1359.54,2220.35,1759.15,443.28,2
1361.89,2217.99,1758.38,431.45,2
1363.17,2221.99,1692.66,375.63,2
1352.55,2214.91,1730.71,417.61,2
1354.84,2220.42,1782.97,456.42,2
1359.27,2218.31,1854.26,515.78,2
1368.27,2232.39,1817.69,465.55,2
1357.68,2231.43,1766.6,430.34,2
1355.26,2223.56,1841.58,508.7,2
1352.16,2218.27,1883.41,564.6,2
1355.41,2222.33,1925.34,589.98,2
1354.85,2219.48,1856.71,521.9,2
1361.8,2225.75,1855.76,543.26,2
1365.5,2216.05,1807.98,511.83,2
1358.11,2207.51,1875.97,578.99,2
1356.2,2221.97,1881.76,565.5,2
1362.64,2222.9,1804.44,505.1,2
1365.74,2223.16,1723.34,422.02,2
1353.38,2216.94,1720.84,437.72,2
1355.96,2216.95,1793.06,500.53,2
1358.24,2211.81,1751.28,441.25,2
1362.36,2214.78,1751.36,424.06,2
1364.95,2223.76,1686.08,362.09,2
1356.29,2210.57,1717.85,409.73,2
1353.93,2214.51,1773.36,452.78,2
1350.07,2216.07,1853.36,525.04,2
1357.62,2221.63,1813.32,475.42,2
1362.02,2222.25,1760.8,439.75,2
1358.77,2217.83,1830.11,511.74,2
1357.08,2213.59,1866.31,560.58,2
1356.68,2215.43,1913.56,592.91,2
1359.42,2214.48,1844.65,527.74,2
1354.49,2207.26,1834.63,528.37,2
1353.05,2212.61,1784.2,489.88,2
1344.42,2212.43,1863.12,571.04,2
1346.09,2213.66,1868.7,560.69,2
1348.27,2212.37,1787.16,499.04,2
1352.34,2213.78,1708.06,424.53,2
1345.28,2217.7,1705.23,435.73,2
1343.88,2214.75,1784.87,501.23,2
1345.74,2227.44,1734.06,446.59,2
1340.14,2223.39,1809.41,527.93,2
1346.75,2232.91,1808.44,510.82,2
1353.29,2244.52,1861.49,553.69,2
1355.58,2239.75,1786.58,478.07,2
1356.98,2245.49,1784.03,493.3,2
1354.63,2246.33,1856.77,557.44,2
1344.5,2242.53,1923.57,622.28,2
1347.76,2236.71,1927.25,611.13,2
1346.93,2233.52,1850.56,546.02,2
1343.54,2227.2,1913.46,612.98,2
1351.49,2226.19,1910.67,630.06,2
1344.72,2229.91,1988.65,697.57,2
1354.85,2236.68,1946.1,643.49,2
1339.88,2227.65,1884.05,604.11,2
1353.54,2231.82,1807.01,540.73,2
1354.03,2229.85,1849.74,584.94,2
1347.96,2233.05,1898.71,618.65,2
1359.18,2231.16,1816.51,539.59,2
1361.97,2220.53,1769.28,484.89,2
1361.72,2219.84,1721.75,449.46,2
1360.68,2237.16,1797.34,527.85,2
1361.9,2243.72,1796.13,510.36,2
1360.47,2231.53,1842.26,543.65,2
1358.4,2234.43,1770.13,467.86,2
1360.44,2240.4,1764.12,481.37,2
1364.24,2243.49,1842.62,551.28,2
1368.64,2240.12,1912.88,625.5,2
1362.91,2239.18,1917.62,613.37,2
1364.41,2239.8,1839.78,547.17,2
1366.74,2236.27,1885.36,594.58,2
1366.29,2237.15,1879.29,608.71,2
1352.64,2232.59,1954.49,668.43,2
1360.81,2240.62,1910.54,617.51,2
1356.4,2235.6,1856.97,579.49,2
1355.79,2237.24,1787.49,521.29,2
1338.15,2218.01,1823.6,558.43,2
1350,2227.02,1864.3,590.26,2
1362.01,2232.88,1790.43,519.94,2
1361.02,2236.31,1746.19,468.31,2
1357.47,2235.65,1700.9,438.14,2
1358.91,2228.59,1776.02,509.7,2
1358.05,2233.59,1778.7,500.31,2
1358.57,2230.34,1827.76,536.47,2
1357.11,2237.88,1761.2,464.64,2
1356.03,2230.09,1753.32,471.98,2
1351.44,2235.07,1831.23,539.99,2
1361.97,2238.05,1898.57,611.85,2
1364.1,2243.46,1906.26,604.21,2
1362.5,2248.85,1830.36,534.15,2
1362.42,2244.84,1877.95,586,2
1357.22,2248.91,1875.54,599.08,2
1356.6,2244.08,1950.48,667.98,2
1357.93,2247,1905.23,619.71,2
1364.28,2243.89,1852.81,593.11,2
1362.76,2236.8,1784.63,529.78,2
1358.22,2222.94,1823.66,570.14,2
1364.73,2236.23,1873.62,614.08,2
1366.88,2232.77,1802.87,534.94,2
1369.01,2237.89,1755.81,479.96,2
1373.69,2238.5,1709.57,445.61,2
1364.61,2234.55,1782.81,520.49,2
1369.24,2243.42,1784.64,508.66,2
1374.26,2247.37,1835.1,544.36,2
1380.8,2254.15,1760.38,471,2
1374.89,2245.59,1750.03,484.97,2
1378.26,2251.05,1834.08,559.32,2
1376.59,2252.2,1906.22,630.52,2
1375.62,2249.23,1913.87,620.66,2
1384.04,2253.91,1836.98,552.15,2
1376.34,2250.85,1873.86,597.07,2
1380.39,2248.98,1871.22,610.94,2
1371.37,2246.5,1942.73,677.37,2
1377.3,2251.71,1899.54,621.23,2
1376.52,2252.05,1849.15,591.1,2
1376.93,2250.67,1762.15,524.03,2
1369.32,2248.66,1807.44,579.66,2
1369.34,2236.41,1861.03,615.01,2
1376,2255.9,1780.96,543.85,2
1384.33,2258.65,1736.29,485.39,2
1379.13,2252.33,1686.35,445.78,2
1378.58,2250.05,1761.3,521.19,2
1379.25,2244.02,1760.01,506.6,2
1376.93,2242.95,1807.2,538.9,2
1383.49,2245.1,1735.92,464.27,2
1373.24,2244.37,1731.91,479.83,2
1371.36,2241.25,1805.35,538.95,2
1360.96,2235.45,1872.69,610.11,2
1365.82,2240.55,1869.91,596.51,2
1368.17,2242.84,1799.37,530.69,2
1368.51,2250.43,1842.86,585.24,2
1364.76,2243.89,1847.08,601.39,2
1356.77,2235.61,1918.91,665.69,2
1352.17,2237.34,1878.33,603.56,2
1352.4,2241.3,1839.09,573.5,2
1356.68,2222.1,1761.34,508.59,2
1357.42,2227.29,1810.73,566.87,2
1359.18,2239.43,1857.03,598.83,2
1355.91,2235.6,1779.63,525.15,2
1360.46,2245.62,1735.59,470.64,2
1354.88,2244.31,1688.38,446.03,2
1355.45,2240.23,1758.52,517.69,2
1351.94,2236.78,1763.1,500.65,2
1362.14,2239.85,1810.88,531.85,2
1361.75,2249.33,1740.06,465.17,2
1347.88,2246.87,1737.21,473.4,2
1359.22,2247.04,1809.88,538.03,2
1357.9,2245.2,1895.06,617.06,2
1363.92,2250.47,1891.88,597.6,2
1364.72,2239.89,1818.43,540.04,2
1360.69,2236.24,1864.5,586.26,2
1356.73,2227.16,1864.08,595.13,2
1354.55,2221.68,1933.85,661.06,2
1359.17,2226.96,1892.82,611.88,2
1355.86,2216.63,1838.95,570.49,2
1377.51,2230.47,1760.67,505.6,2
1378.11,2223.05,1809.46,566.4,2
1380.39,2226.38,1867.54,606.44,2
1381.01,2219.26,1792.98,535.36,2
1384.26,2218.87,1743.65,480.02,2
1378.73,2214.84,1700.17,454.78,2
1381.21,2216.43,1769.77,525.55,2
1383.9,2217.41,1772.07,506.78,2
1385.57,2218.4,1817.87,539.29,2
1383.83,2213.92,1737.71,461.07,2
1382.41,2206.96,1734.23,472.64,2
1377.54,2211.95,1812.03,541.24,2
1366.59,2213.34,1888.06,610.38,2
1380.93,2217.86,1896.82,599.42,2
1381.29,2219.03,1824.57,541.14,2
1374.33,2213.34,1867.36,602.51,2
1380.13,2220.77,1861.71,614.48,2
1379.33,2216.43,1934.43,680.43,2
1380.31,2226.8,1894.96,637.06,2
1374.24,2225.18,1839.4,600.95,2
1378.43,2222.1,1848.96,586.73,2
1374,2221.34,1769.71,524.37,2
1375.03,2226.07,1698.88,448.38,2
1386.23,2227.69,1696.53,467.47,2
1386.7,2238.09,1698.42,448.4,2
1391.97,2241.7,1623.28,385.64,2
1396,2239.25,1664.34,436.77,2
1399.59,2242.99,1713.3,471.85,2
1396.3,2250.56,1784.38,535.09,2
1402.79,2248.92,1745.01,482.42,2
1406.23,2250.76,1695.61,448.64,2
1401.04,2250.93,1775.64,530.64,2
1395.94,2243.53,1815.22,580.4,2
1397.01,2239.87,1868.93,621.5,2
1388.13,2242.46,1786.17,534.08,2
1407.55,2257.89,1785.3,555.15,2
1404.91,2255.49,1736.25,523.16,2
1402.22,2249.8,1809.95,591.58,2
1399.59,2250.75,1814.77,586.29,2
1404.78,2248.64,1737.11,518.13,2
1404.14,2252.67,1665.86,442.06,2
1408.13,2248.75,1661.16,459.87,2
1404.51,2244.37,1732.7,517.28,2
1407.77,2249.04,1693.19,460.99,2
1411.46,2252.87,1699.92,447.38,2
1409.49,2249.35,1631.32,389.29,2
1405.27,2248.01,1668.95,439.05,2
1401.88,2238.01,1711.02,470.21,2
1400.5,2236.73,1788.37,532.48,2
1398.43,2243.23,1747.41,479.31,2
1394.42,2238.98,1694.37,444.89,2
1394.81,2230.3,1765.05,515.29,2
1391.73,2231.91,1808.58,563.47,2
1405.4,2245.46,1858.29,599.12,2
1405.03,2248.65,1784.73,521.21,2
1402.03,2245.03,1778.92,535.97,2
1381.3,2242.18,1734.18,499.9,2
1392.51,2243.4,1806.88,577.6,2
1396.68,2250.46,1812.16,566.26,2
1399.39,2252.67,1732.59,503.84,2
1397.84,2264.84,1654.52,426.52,2
1402.27,2260.79,1653.25,447.32,2
1400.6,2256.93,1730.03,513.75,2
1402.84,2259.22,1680.06,457.08,2
1392.62,2255.81,1675.78,432.14,2
1403.59,2254.78,1606.43,373.09,2
1401.59,2261.09,1651.79,426.58,2
1405.16,2266.34,1707.89,464.68,2
1410.69,2254.45,1787.28,530.85,2
1410.69,2273.06,1743.45,477.93,2
1417.48,2268.35,1697.57,449.41,2
1414.28,2270.37,1776.25,525.53,2
1403.23,2257.23,1816.87,572.96,2
1405.39,2261.98,1863.86,608.66,2
1414.65,2269.37,1797.24,534.33,2
1418.27,2266.9,1794.42,550.36,2
1424.14,2267.83,1747.35,520.26,2
1422.86,2262.75,1817.44,591.16,2
1424.01,2268.57,1817.11,575.36,2
1426.14,2271.63,1746.87,512.22,2
1424.71,2281.66,1669.14,437.91,2
1415.99,2281.22,1665.54,447.63,2
1421.14,2276.05,1741.76,508.81,2
1426.16,2283.44,1692.6,457.86,2
1423.86,2286.01,1692.19,434.48,2
1419.2,2282.83,1613.18,366.22,2
1417.35,2275.45,1652.9,417.26,2
1419.9,2277.28,1712.01,454.53,2
1414.93,2274.11,1791.46,522.07,2
1413.82,2278.86,1747.34,470.87,2
1418.25,2276.94,1696.85,439.6,2
1417.25,2278.41,1775.15,513.16,2
1414.61,2270.4,1819.24,567.11,2
1412.17,2275.8,1871.29,599.61,2
1413.76,2277.41,1797.05,522.65,2
1408.54,2265.27,1792.15,534.11,2
1413.9,2268.27,1749.74,498.94,2
1411.28,2274.8,1824.97,575.89,2
1405.67,2276.82,1827.11,557.82,2
1408.89,2273.58,1749.48,493.31,2
1417.7,2274.48,1677.86,417.41,2
1409.87,2276.81,1679.97,434.27,2
1408.68,2274.44,1749.12,492.98,2
1413.2,2270.26,1698.8,438.82,2
1414.89,2272.66,1694.83,426.68,2
1419.58,2280.25,1624.78,363.91,2
1413.37,2274.79,1669.42,414.34,2
1425.1,2282.97,1727.44,459.51,2
1425.57,2283.93,1806.1,521.39,2
1429.62,2276.03,1760.43,465.6,2
1418.65,2279.85,1709.35,425.46,2
1415.89,2273.81,1778.68,501.46,2
1416.92,2263.27,1823.92,556.75,2
1418.16,2264.4,1869.37,585.38,2
1426.27,2274.78,1799.39,508.85,2
1417.39,2279.22,1798.8,528.63,2
1423.79,2275.86,1753.88,492.67,2
1422.51,2274.7,1833.98,574.18,2
1420.48,2272.26,1834.98,564.34,2
1416.53,2281.02,1766.92,504.12,2
1425.85,2288.29,1689.36,427.67,2
1416.21,2271.45,1690.75,444.72,2
1416.91,2278.25,1764.82,507.21,2
1415.18,2281.27,1716.9,453.39,2
1423.48,2291.47,1714.59,432.08,2
1425.73,2290.91,1650.17,378.08,2
1423.52,2290.08,1692.86,429.04,2
1424.84,2289.01,1741.64,459.43,2
1420.93,2284.97,1810.35,520.54,2
1427.48,2294.7,1769.99,468.33,2
1421.15,2295.24,1722.04,435.05,2
1423.06,2294.71,1800.15,514.05,2
1410.85,2290.13,1843.42,562.99,2
1402.12,2289.02,1893.42,594.19,2
1412.56,2284.94,1819.7,526.31,2
1413.12,2284.17,1820.4,545.02,2
1419.4,2284.1,1769.27,509.8,2
1413.23,2279.14,1846.6,578.26,2
1421.23,2279.81,1846.3,561.18,2
1413.54,2276.82,1770.23,501.05,2
1408.72,2273.02,1689.16,417.08,2
1408.48,2276.8,1688.64,433.39,2
1400.09,2277.1,1758.57,492.74,2
1407.18,2275.43,1722,448.51,2
1403.31,2280.21,1723.46,433.31,2
1402.98,2276.44,1650.52,370.12,2
1399.55,2263.95,1697.03,423.85,2
1400.04,2265.59,1741.27,459.54,2
1395.46,2264.3,1812.48,517.48,2
1394.38,2274.44,1765.17,465.36,2
1388.19,2267.7,1711.73,430.48,2
1386.84,2261.12,1782.51,500.01,2
1386.04,2267.87,1712.43,441.48,2
1384.21,2258.48,1755.43,494,2
1381.12,2262.45,1752.7,510.7,2
1374.86,2252.84,1831.21,568.07,2
1393.2,2266.27,1792.9,521.98,2
1387.64,2258.48,1737.36,492.01,2
1392.66,2259.82,1669.59,432.25,2
1411.66,2274.56,1711.55,483.28,2
1417.74,2284.66,1763.72,517.63,2
1428.11,2284.36,1692.41,446.2,2
1423.22,2276.94,1639.51,384.45,2
1412.27,2276.96,1591.31,351.9,2
1399.29,2264.97,1667.06,427.84,2
1394.04,2258.09,1668.35,413.1,2
1398.22,2256.03,1718.02,447.64,2
1388.48,2254.62,1642.36,373.63,2
1381.5,2236.1,1640.26,388.55,2
1376.66,2226.57,1711.04,448.76,2
1380.04,2217.97,1778.66,520.77,2
1384.23,2228.59,1782.41,502.49,2
1380.3,2225.69,1706.42,437.13,2
1383.46,2224.88,1750.31,493.29,2
1385.28,2228.94,1756.45,509.88,2
1383.94,2228.51,1826.19,567.93,2
1390.35,2234.8,1776.17,512.61,2
1383.11,2225.82,1719.05,470.4,2
1392.95,2225.18,1640.13,407.25,2
1382.96,2212.21,1684.44,452.07,2
1375.33,2213.89,1732.68,484.4,2
1380.2,2222.66,1662.35,418.15,2
1387.47,2226.91,1621.9,367.19,2
1384.77,2223.26,1577.34,336.68,2
1386.2,2228.79,1653.34,407.88,2
1381.94,2233.4,1647.89,390.78,2
1377.81,2226.69,1683.18,408.35,2
1381.71,2241.84,1603.93,335.62,2
1377.55,2237.6,1615.44,351.72,2
1380.05,2242.03,1689.38,412.54,2
1385.31,2240.28,1761.83,485.44,2
1374.75,2240.38,1766.75,466.11,2
1373.88,2232.67,1691.32,405.61,2
1373.67,2233.91,1740.02,463.84,2
1372.85,2235.95,1749.17,493.4,2
1373.15,2237.02,1815.25,553.16,2
1374.11,2244.74,1769.17,503.78,2
1379.11,2235.53,1726.19,468.9,2
1384.15,2236.76,1664.87,418.89,2
1374.98,2230.36,1700.05,466.09,2
1374.11,2234.35,1742.78,494.79,2
1372.55,2234.81,1677.63,427.52,2
1369.91,2233.98,1638.01,381.91,2
1375.11,2234.84,1596.45,361.18,2
1372.73,2237.14,1666.24,420.43,2
1369.55,2233.12,1654.51,406.57,2
1364.9,2237.65,1685.71,422.44,2
1371.17,2235.43,1621.45,368.25,2
1367.58,2232.66,1624.91,379.06,2
1369.87,2235.1,1689.79,435.15,2
1371.29,2227.67,1751.83,492.55,2
1364.69,2227.95,1752.48,475.29,2
1366.31,2227.82,1697.95,434.01,2
1362.53,2225.58,1737.22,485.77,2
1355.87,2221.56,1738.41,503.06,2
1349.53,2227.35,1799.1,555.5,2
1347.15,2222.36,1763.58,509.29,2
1356.33,2227.38,1711.18,477.48,2
1356.06,2231.46,1636.89,422.43,2
1358.71,2234.25,1676.52,474.71,2
1350.25,2237.17,1721.07,499.15,2
1359.49,2246.69,1649.96,426.32,2
1364.58,2247.56,1614.26,383.75,2
1361.68,2240.97,1569.26,359.27,2
1354.8,2237.97,1635.45,418.43,2
1361.16,2238.53,1642.86,416.98,2
1358.81,2236.25,1691.93,448.19,2
1365.5,2236.62,1620.65,374.06,2
1353.56,2222.82,1615.6,384.03,2
1354.28,2229.35,1693.45,452.13,2
1348.51,2229.26,1766.55,526.24,2
1351.31,2227.23,1762.19,509.17,2
1351.07,2224.47,1693.19,451.02,2
1348.41,2224.44,1742.71,503.32,2
1344.42,2218.58,1735.91,511.18,2
1340.68,2221.04,1797.95,572.13,2
1344.59,2229.45,1763.78,523.39,2
1346.19,2225.54,1724.16,498.05,2
1351.85,2226.11,1654.28,445.55,2
1349.59,2218.94,1691.13,491.13,2
1346.52,2218.42,1733.75,521.92,2
1354.25,2223.7,1666.17,451.11,2
1353.06,2222.57,1619.46,398.31,2
1354.72,2217.81,1575.06,362.99,2
1351.47,2216.85,1644.79,439.13,2
1350.43,2224.73,1638.27,419.98,2
1349.96,2228.39,1688.23,454.93,2
1355.15,2228.55,1613.22,379.7,2
1354.46,2227.92,1618.25,401.72,2
1351.93,2228.61,1691.42,464.92,2
1345.29,2223.74,1766.68,540.38,2
1350.59,2220.82,1767.98,522.05,2
1352.24,2235.17,1697.55,470.14,2
1348.39,2233.11,1735.78,518.37,2
1342.78,2224.03,1731.29,526.6,2
1341.53,2217.84,1799.57,586.18,2
1342.42,2228.76,1750.92,534.44,2
1335.74,2229.32,1710.53,505.75,2
1342.32,2222.1,1639.47,440.66,2
1341.04,2221.68,1684.51,497.09,2
1341.55,2225.33,1733.83,530.35,2
1343.62,2230.58,1657.29,465.54,2
1343.75,2229.7,1612.39,410.97,2
1351.41,2229.8,1568.87,382.24,2
1339.39,2222.94,1631.88,447.68,2
1338.31,2230.43,1627.26,430.73,2
1331.66,2216.83,1669.73,454.62,2
1333.77,2219.81,1588.66,375.54,2
1337.33,2215.75,1594.5,398.48,2
1329.05,2216.71,1665.52,458.63,2
1323.09,2211.53,1736.13,527.56,2
1334.53,2213.33,1730.22,510.53,2
1334.33,2212.59,1663.24,453.49,2
1327.35,2203.91,1702.72,498.2,2
1333.81,2212.38,1714.7,518.15,2
1327.07,2206.61,1781.4,569.82,2
1320.67,2200.91,1733.38,514.28,2
1321.65,2196.59,1690.16,486.13,2
1328.69,2198.57,1621.88,431.16,2
1321.31,2198.64,1665.31,484.45,2
1325.94,2192.85,1701.3,505.87,2
1322.1,2203.48,1636.5,438.47,2
1318.55,2210.32,1599.74,389.27,2
1321.12,2197.6,1555.37,367.07,2
1323.04,2207.85,1629.31,432.97,2
1330.45,2211.88,1626.21,417.98,2
1323.86,2205.58,1671.95,468.63,2
1322.13,2210.34,1715.75,502.5,2
1310.09,2206.6,1775.04,554.93,2
1317.74,2217.57,1735.93,513.57,2
1318.86,2210.75,1691.44,481.34,2
1317.86,2209.99,1762.78,539.74,2
1318.68,2209.87,1804.8,585.6,2
1317.96,2217.59,1846.77,617.04,2
1316.07,2224.89,1785.65,553.93,2
1313.67,2217.15,1782.44,567.77,2
1316.94,2213.02,1743.63,543.66,2
1308.84,2218.6,1813.64,613.46,2
1300.03,2210.94,1809.46,591.44,2
1309.75,2214.06,1741.12,531.2,2
1296.37,2205.25,1668.03,457.52,2
1301.9,2203.36,1654.06,464.91,2
1308.91,2211.03,1724.68,524.21,2
1316.41,2219.32,1686.73,484.15,2
1319.01,2222.19,1687.69,471.99,2
1311.64,2219.73,1624.25,416.66,2
1313.71,2219.86,1660.68,461.71,2
1310.5,2221.05,1707.83,492.45,2
1307.87,2222.55,1779.67,554.47,2
1306.86,2221.88,1737.7,501.64,2
1309.12,2216.9,1683.86,461.38,2
1305.75,2219.69,1770.44,546.82,2
1296.25,2198.03,1803,595.2,2
1287.33,2216.48,1848.33,624.29,2
1297.01,2215.08,1779.65,548.78,2
1300.45,2214.86,1782.14,570.16,2
1299.76,2219.77,1738.91,550.53,2
1298.96,2219.83,1816.19,623.03,2
1306.06,2223.19,1806.1,604.45,2
1303.19,2218.62,1730.09,535.1,2
1301.07,2219.49,1655.98,465.09,2
1298.27,2211.67,1657.52,474.52,2
1299.4,2214.91,1729.47,535.36,2
1307.09,2220.17,1684.42,483.97,2
1300.27,2211.38,1680.72,461.6,2
1305.23,2211.92,1614.85,408.32,2
1303.51,2208.75,1657.13,457.73,2
1301.17,2211.19,1701.99,489.24,2
1298.94,2218.46,1777.75,545.56,2
1310.53,2228.87,1733.01,495.75,2
1319.29,2231.72,1685.3,470.73,2
1312.4,2220.85,1760.57,544.79,2
1304.62,2219.96,1809.21,599.84,2
1311.95,2224.98,1856.26,630.02,2
1318.58,2222.53,1781.7,560.05,2
1306.15,2219.15,1778.08,571.62,2
1309.88,2222.21,1740.73,555.15,2
1305.92,2211.75,1812.56,627.88,2
1307.21,2216.98,1817.02,609.47,2
1303.95,2210.97,1742.73,554.25,2
1304.7,2206.33,1668.36,479.66,2
1299.13,2201.37,1678.13,506.03,2
1302.83,2205.7,1744.89,563.96,2
1304.57,2203.12,1702.97,508.35,2
1308.07,2207.9,1699.32,488.18,2
1314.59,2211.1,1634.88,434.43,2
1310.73,2201.76,1671.22,485.78,2
1312.59,2209.21,1715.63,514.53,2
1316.79,2217.06,1785.53,573.08,2
1315.57,2219.21,1745.1,518.22,2
1321.03,2218.67,1699.91,495.13,2
1321.08,2217.07,1771.05,565.91,2
1320.34,2215.88,1814.19,613.52,2
1316.17,2213.92,1859.08,646.61,2
1307.94,2219.87,1783.2,570.01,2
1304.5,2210.3,1781.1,586,2
1304.59,2207.35,1737.78,561.33,2
1309.29,2212.19,1813.53,634.93,2
1306.9,2208.7,1807.35,613.22,2
1300.66,2217.8,1740.04,560.94,2
1306.96,2219.36,1660.66,492.52,2
1303.16,2218.36,1662.89,509.03,2
1297.73,2222.92,1731.94,562.63,2
1298.95,2225.16,1688.42,516,2
1300.68,2222.32,1684.87,494.54,2
1295.83,2224.49,1617.11,432.28,2
1290.1,2223.82,1658.81,491.55,2
1289.69,2227.33,1698.72,520.42,2
1289.83,2226.18,1767.67,580.87,2
1289.69,2223.24,1722.71,530.36,2
1287.65,2224.79,1677.52,497.85,2
1293.68,2228.91,1754.35,578.12,2
1273.15,2225.5,1799.48,625.39,2
1275.06,2230.84,1845.05,652.61,2
1292.39,2243.33,1773.97,581.81,2
1294.93,2238.03,1769.92,598.7,2
1282.98,2218.39,1720.96,567.01,2
1280.82,2221.01,1798.06,644.85,2
1287.43,2223.9,1797.05,627.01,2
1274.78,2216.88,1718.62,556.56,2
1281.04,2222.29,1655.24,497.34,2
1288.81,2230.88,1661.16,520.92,2
1281.18,2221.17,1724.23,577.19,2
1284.38,2232.71,1687.91,528.3,2
1289.53,2239.39,1688.39,510.94,2
1287.67,2239.24,1619.46,443.22,2
1284.55,2239.62,1655.25,492.14,2
1276.95,2227.14,1694.9,514.97,2
1269.47,2229.3,1769.08,575.66,2
1274.23,2225.83,1724.05,519.86,2
1276.04,2218.76,1677.17,491.37,2
1280.9,2225.18,1756.24,564.96,2
1284.12,2229.43,1808.49,624.36,2
1295.23,2241.39,1858.32,667.1,2
1304,2250.18,1786.29,587.06,2
1318.17,2254.74,1796.46,612.28,2
1316.62,2257.51,1754.25,574.1,2
1326.8,2260.99,1832.17,660.13,2
1321.08,2259.02,1823.03,632.56,2
1319.81,2264.84,1756.75,576,2
1312.72,2260.21,1677.69,497.34,2
1302.93,2240.95,1678.84,516.34,2
1290.01,2243.1,1752.58,580.95,2
1295.33,2240.66,1713.38,529.81,2
1287.55,2241.58,1723.85,520.44,2
1288.94,2239.27,1647.54,456.43,2
1290.18,2234.18,1697.3,510.15,2
1275.34,2230.81,1734.34,539.24,2
1277.14,2234.11,1807.07,600.33,2
1279.63,2239.11,1760.82,549.08,2
1280.4,2232.25,1715.34,514.51,2
1272.43,2232.23,1785.51,586.51,2
1259.94,2226.82,1827.83,633.49,2
1258.63,2225.43,1872.67,658,2
1266.06,2228.61,1800.37,593.77,2
1260.82,2224.1,1804.42,609.13,2
1266.55,2226.79,1756.52,578.11,2
1258.25,2219.89,1831.42,648.16,2
1265.71,2228.96,1823.58,627.11,2
1266.95,2222.91,1757.21,573.91,2
1271.21,2225.46,1806.76,604.69,2
1283.69,2232.48,1736.16,539.94,2
1289.02,2242.4,1693.89,481.65,2
1282.59,2232.85,1651.24,459.41,2
1278.55,2214.86,1708.71,515.51,2
1281.69,2233.16,1708.82,498.47,2
1279.74,2238.2,1758.07,523.33,2
1279.58,2239.53,1692.75,462.08,2
1274.88,2233.77,1683.75,473.76,2
1274.3,2227.26,1756.77,532.65,2
1267.33,2219.4,1829.79,604.72,2
1270.47,2228.45,1822.26,586.97,2
1268.45,2217.29,1751.06,528.62,2
1270.33,2219.01,1799.57,585.91,2
1265.52,2209.07,1803.56,604.86,2
1255.06,2211.86,1867.62,652.55,2
1258.35,2211.9,1827.18,607.03,2
1264.87,2214.12,1785.03,580.17,2
1268.33,2219.34,1723.26,527.22,2
1270.72,2208.49,1760.71,576.01,2
1281.26,2223.58,1814.12,610.3,2
1275.76,2217.28,1734.53,532.63,2
1268.95,2215.56,1689.91,481.98,2
1278.91,2217.87,1652.65,453.28,2
1269.83,2215.61,1714.81,518.96,2
1276.66,2215.61,1720.14,508.44,2
1275.79,2216.51,1761.08,539.68,2
1279.36,2222.29,1688.3,467.66,2
1275.18,2219.51,1687.23,482.05,2
1275.24,2224.88,1759.81,543.74,2
1268.27,2233.7,1831.91,618.27,2
1271.84,2228.32,1828.75,597.93,2
1264.74,2232.97,1756.67,537.84,2
1257.35,2238.01,1798.96,583.42,2
1246.65,2231.82,1803.18,598.41,2
1244.05,2240.75,1873.92,659.21,2
1255.02,2249.01,1831.34,608.68,2
1250.3,2240.6,1787.95,578.87,2
1260.05,2244.72,1720.93,525.01,2
1248.3,2248.03,1770.25,583.56,2
1251.2,2250.4,1815.72,615,2
1248.2,2247.59,1736.3,535.15,2
1249.61,2256.03,1692.19,480.43,2
1248.61,2260.46,1655.13,459.19,2
1236.4,2251.66,1721.13,524.57,2
1247.42,2255.1,1717.29,503.15,2
